Date,Username,Tweet
2020-04-03 06:01:26+00:00,EILAERKKILA,Juuri kopioitu ja office kääntäjällä pikakäännetty ja siitä omaa ohjetta vääntämään. #etävastaanotto
2020-04-03 04:52:53+00:00,librainrot,"mulla on klo 9 ""etävastaanotto"" mun lääkärin ja psykologin kaa ja makaan viel sängys puolalasti ja olotila on: https://t.co/rFCzb0aYVT"
2020-04-02 10:19:07+00:00,TuuliSoini,Pandemian aikana myös tavalliset gynekologiset vaivat vaativat oikea-aikaista hoitoa. Moni asia hoituu turvallisesti etänä!📞📱#Gynekologi #Etävastaanotto ⁦@MehilainenOy⁩ Etävastaanotto puhelimitse | Mehiläinen https://t.co/LtlNRhzU95
2020-04-02 06:17:21+00:00,RonkaRnk,Etäajalla päästään hyvin eteenpäin oireiden selvittelyssä ja jopa aloitettua hoitokin #urologi #naisurologi #andrologi #seksuaalilääketieteenasiantuntija #lääkärikeskusaava #aava #etäaika #etävastaanotto #suojaaitseäsi #pysykotona
2020-04-02 04:53:15+00:00,AnnetteKainu,"#Korona muuttaa työtapoja terveydenhuollossakin: #Terveystalossa etäasioinnista on tulossa normaalikäytäntö - tärkeitä havaintoja myös #pitkäaikaissairaus hoidosta. Samalla #etävastaanotto lisääntyminen muuttaa #ammattilaisten työtä pysyvästi #digiloikka 

https://t.co/RL8TIAh44N"
2020-04-02 04:38:08+00:00,AnnetteKainu,#mielenterveys syyt aiheuttavat lisääntyvästi poissaoloja ja pitkittyviä #työkyky ongelmia. Merkittävä elämänlaadun lasku koskettaa myös perheitä. #koronafi epidemia vaikeuttaa tilannetta - apua matalalla kynnyksellä #etävastaanotto #Terveystalo https://t.co/1nfJiHK4Wt
2020-04-01 20:28:24+00:00,Tiedonhalu,"@Huvikumpu Jos jostain syystä hoitosuhde on epäonnistunut ja on noin hankalia ja vaarallisiakin uusia oireita, etsi nopeasti edes etävastaanotto neurologille jostain päin Suomen lääkäriasemista. Saisit varmaan neuvoja ja kenties heti lääkitystäkin, sekä jatko-ohjeet."
2020-04-01 18:41:50+00:00,PutamaSusa,"@AnittaAhonen Sain kehuja potilailta, etävastaanotto toimii. Hyvä lenkki työpäivän jälkeen. Äidin keräämistä mustikoista jälkkärirahka. Tänään hyvä päivä. Kiitos kysymästä."
2020-04-01 05:06:28+00:00,LHyssala,"@KaiVuokko @MikaelJungner Samat sanat. Olen kyllä ihmetellyt, twitterissäkin, miksi etävastaanottoja ei ole enempää. Kävin jo joku vuosi sitten LähiTapiolan #etävastaanotto systeemiin tutustumassa. Oli edistyksellistä."
2020-03-30 17:41:02+00:00,sari_hogstrom,@Ferchu_Ortiz @VisaHonkanen Tänään erittäin onnistunut etävastaanotto Taikaosaston lääkärin kanssa. Kyllä se toimii.
2020-03-30 14:56:09+00:00,Ferchu_Ortiz,"Miksi etävastaanotto tuntuu näin vaikea kollegoille? Olen kamppaillut sen käyttöönoton kanssa kesästä lähtien. Vastarinta on uuvuttavaa. Sanon, nyt aloitetaan  jos koskaan. Ei tärppää. Johdosta kaipaan tiukemmat otteet @VisaHonkanen"
2020-03-30 11:14:26+00:00,Movendos,"Miten rakentaa aitoa läsnäoloa ja ratkaisukeskeisyyttä  etätapaamisessa? Lue terapeuttina &amp; työnohjaajana toimivan Sirpa Mäkisen vierasblogi @tukiliitto  
#etätapaaminen #etävastaanotto #läsnäolo #ratkaisukeskeisyys #terapia #valmennus @SOSTE10 #järjestöt
https://t.co/ECm2cnKV9l"
2020-03-30 09:30:52+00:00,KauppalehtiFi,Etävastaanotto vaatii psykoterapeutilta erityistä keskittymistä ja herkkyyttä – koronakriisi on haaste ihmisten henkiselle hyvinvoinnille https://t.co/0v0h6OXcfL #tyoelama
2020-03-27 20:11:39+00:00,IivanainenAntti,Onko Corona laskelmissa huomioitu normaalien sairauksien kumuloituva taakka? Niihinkin pitäisi panostaa. etävastaanotto hienosti otettu käyttöön mutta se ei lisää resurssia. Nyt kysyntää automatisoiduille prosesseille esimerkiksi kansansairauksien kontrolleissa
2020-03-27 16:08:43+00:00,Workgoeshappy,Etävastaanotto käyttöön Husin kaikissa sairaaloissa ja yksiköissä https://t.co/dNt3RB8C3s
2020-03-27 15:16:05+00:00,Lansivayla,Etävastaanotto käyttöön Husin kaikissa sairaaloissa ja yksiköissä https://t.co/dPA2O8Y8Oh https://t.co/MCVTCh9OU3
2020-03-27 15:16:05+00:00,NuUutiset,Etävastaanotto käyttöön Husin kaikissa sairaaloissa ja yksiköissä https://t.co/oZQzAXImKk https://t.co/DWys68bLvJ
2020-03-27 15:16:03+00:00,VantaanSanomat,Etävastaanotto käyttöön Husin kaikissa sairaaloissa ja yksiköissä https://t.co/KzNe33lViD https://t.co/Wid854yujk
2020-03-27 15:08:35+00:00,HkiUutiset,Etävastaanotto käyttöön Husin kaikissa sairaaloissa ja yksiköissä https://t.co/i1ghjqMMrr https://t.co/Rkd3bpIKQL
2020-03-27 12:13:57+00:00,medixinecom,"Our new communications tool was launched this week! The SaaS solution is based on our Medixine Suite to meet the urgent demand from healthcare in the current situation.

https://t.co/GURBOlc3yK

#telehealth #Telemedicine #chat #sote #etävastaanotto"
2020-03-26 11:28:39+00:00,LahtiMari,"@JKonttila Avohoidossa #mielenterveyspalvelut on paljon kehitettävää ja kenties #COVID2019fi osaltaan kirittää kehittämään palveuita kohti #digitalisaatio ja #etävastaanotto palveluita. Tärkein on potilas ja hänen hyvä hoito, jota osaava #henkilöstö tekee. #mielenterveys"
2020-03-26 07:38:12+00:00,TaruManner,#koronavirus tukee #etävastaanotto'jen käynnistämistä. #sote #digipalvelut nyt arvokkaita niin ammattilaisille kuin asiakkaille
2020-03-26 07:05:58+00:00,Tays_sairaala,"Osalle potilaista voidaan käynnin tilalle tarjota videovastaanottoa, ensimmäiset sairaalakäynnit etänä on nyt toteutettu  #omatays #digitalisaatio #etävastaanotto #tays  https://t.co/kBaWyL8Ewa"
2020-03-25 12:36:53+00:00,IirisPelkonen,"Etävastaanoton pitämisen helmiä on sekin, kun voi tutustua #lapsen kotieläimiin videonvälityksellä. Monenlaisiin karvaisisiin kavereita on jo tullut alkuviikosta tutustuttua. #lastenpsykiatria #etävastaanotto"
2020-03-24 15:25:26+00:00,AnnetteKainu,"@Ruiskukkahattu @Terveystalo Ajanvaraus ei ole etälääkärin vahvinta osaamista, mutta yllä neuvotusti ajanvarauskoodin avulla verkkosivuilla ja soittamalla 030-6000. Aika on nyt myös mahdollista vaihtaa video- tai puhelinvastaanotoksi 👩🏼‍💻#etävastaanotto"
2020-03-24 08:57:44+00:00,pelituki,Etävastaanotto palvelee myös Kuopion kriisikeskuksella! Ajanvaraus puhelimitse ma-to klo 8-10 p. 017 262 7733 tai nettiajanvaraus https://t.co/e0qTPdOcf6.💚 #apuajatukea #mielenterveys #hyvinvointi #keskusteluapua
2020-03-24 07:03:54+00:00,MiraViden,"Koska etätyöpäivän ohessa joudun auttamaan lapsia koulujutuissa, niin joutuivat auttamaan minua työjutuissani. Testasimme miten #etävastaanotto toimii milläkin laitteella, niin saan käyttöohjeet kuntoon ammattilaisille, jotta saavat yhteydet nuorten kanssa käyttöön. 💪👍"
2020-03-23 12:38:42+00:00,jaana_kyyra,@mustahiili Tsemppiä. Etävastaanotto on kätevä. Meillä on työterveydessä chat-palvelu. Olen jo käyttänyt sitä kahdesti. Alkaa tuntua vanhanaikaiselta mennä sairaana vastaanotolle muiden sairaiden sekaan.
2020-03-23 12:00:15+00:00,J_Sihvonen,"Poikkeukselliset ajat tuovat terveydenhuoltoon nopeutetun digiloikan, joka muuttanee myös normaaliaikojen vastaanottokäytäntöjä merkittävästi. #etävastaanotto #lääkäri #vuorovaikutus #kohtaaminen  
https://t.co/E6XDWudtod"
2020-03-22 17:04:24+00:00,MiikkaP,Etänä ja lähellä - ensi viikon potilaat soiteltu ja useimmille toimii etävastaanotto #unilääkäri #koronavirus
2020-03-20 13:17:38+00:00,medixinecom,"Olemme julkaisseet viestintäratkaisun vastaamaan nykytilanteen luomaan tarpeeseen. 

*vahva tunnistautuminen 
*CE-hyväksytty lääkinnällinen ratkaisu
*nopea käyttöönotto 
* valmiit, avoimet API-rajapinnat

#sote #viestintä  #etävastaanotto

https://t.co/5j142Mbzk8"
2020-03-20 11:16:39+00:00,Movendos,"Olemme mukana talkoissa!Autamme terveyden, kuntoutuksen &amp; terapian ammattilaisia jatkamaan tärkeää työtään.Kysy tarkemmin mClinic Lite-etävastaanoton &amp; mCoach-etävalmennuspalvelun poikkeushinnoista. #terapia #kuntoutus #etävastaanotto #Korona  @SOSTE10 
https://t.co/eNu46LZ5Ie"
2020-03-20 08:36:08+00:00,RonkaRnk,#etävastaanotto #lääkärikeskusaava #aava #FightCOVID19 #Finland #StayHome #naisUrologi https://t.co/SOtGit9wFJ
2020-03-19 20:27:00+00:00,JyriSaraste,"@KatjaHuumo @oikeusmin Matkoilla, ei vastaanottoa... töissä, etävastaanotto. Tsemppiä. #onnittelut"
2020-03-19 16:31:51+00:00,GrekinSatu,"Oletko #sote-yritys? Voisiko tarjota hoitajan vastaanottoa etänä? Sille olisi kysyntää, ja se pitäisi sairastuneet pois terveyskeskuksista: Lue tästä, miten palvelusi vaikuttaisi sairastuneen #sosiaaliturva'an @KelaFpa #yrittäjät #etävastaanotto"
2020-03-18 16:29:03+00:00,tuomo_arcturia,"Haluatko päivittää #etätyö, #videoneuvottelu, tai #verkkoneuvottelu ratkaisut?
Unohtamatta #etävastaanotto #etähoito tai #videoasiakaspalvelu ratkaisua #VideoChatAc

#etäkäynnillä #etäkäyntejä 

 #parempaakokoustamista #parempaaetätyötä
#Trueconnector  #a…https://t.co/xZwZNgSNXd"
2020-03-18 09:45:39+00:00,NicoKluger,Odotan että #etävastaanotto haku nouse Suomessa pian #korona:n takia #koronasuomi #Covid #Covid19 @THLorg @HUS_uutisoi  @amchelsinki @KariTikkinen   https://t.co/s4BBQOHmje
2020-03-17 08:01:23+00:00,Leffakettu,@mtkivela Etävastaanotto erittäin tärkeä. Ainakin eilen @Terveystalo´n etäpalvelut pois pelistä.
2020-03-17 07:35:29+00:00,mtkivela,"Terveydenhoidossa on tällä hetkellä suhteellisen vakava ongelma. Lääkärien etävastaanotto on vielä aika kehittymätöntä, josta seuraa, että samaan paikkaan jonottaa sekä koronapotilaat että nämä paljon puhutut riskiryhmät. #etävastaanotto #terveydenhuolto"
2020-03-15 09:06:47+00:00,hemmalaiset,@ChristaAhonen Vaikkapa näin! #päihdetyö #valinnanvapaus #oikeushoitoon #etäpalvelut #etävastaanotto https://t.co/C6bWGPIPfL
2020-03-11 18:09:50+00:00,AnnetteKainu,@MerviSipila @mika_salminen @pekkasauri @THLorg Sairauspoissaolotodistus voidaan #KäypäHoito mukaisesti kirjoittaa myös #etävastaanotto jos poissaolon syy on etäyhteyden yli varmistettavissa. #Terveystalo #Lääkärichat kautta pääsee nopeasti arvioon vaikka kotisohvalta ja #videovastaanotto myös hyvin saatavilla!
2020-03-10 11:40:59+00:00,AnneJKoskela,"Ja voisivatko ne työnantajat, joilla ei vielä työterveyshuollon sopimuksessaan ole etävastaanottoa, avata sen nyt edes väliaikaisesti työntekijöiden käyttöön? #työterveys #etävastaanotto"
2020-03-05 08:39:51+00:00,Melaviestinta,"Kipeytyikö nilkka hypätessäsi traktorista? Yltyykö kevätflunssa ja työstä selviytyminen huolettaa? Jos pystyt jatkamaan työssäsi, mutta mietit olisiko kuitenkin syytä käydä lääkärissä, voi etävastaanotto tuoda avun, ehdottaa Mela-asiamiehemme Pirkko https://t.co/04Pq4Kc0OQ"
2020-03-03 05:37:15+00:00,AnnetteKainu,"#Terveystalo on avannut puhelinlinjan #korona neuvontaan 030-6339669
klo 8-20. Mikäli epäilet altistuneesi koronavirukselle, älä lähde päivystykseen tai varaa vastaanottoaikaa, soita ensin tai ota yhteys #Lääkärichat niin arvioimme tilanteesi ja saat ohjeet. #etävastaanotto https://t.co/07pt6MAh1k"
2020-03-02 09:25:26+00:00,Maaninkavaara,Reseptin voi uusia vaikka lentokentällä – Lääkärin #etävastaanotto kulkee mukana ulkomaille https://t.co/9ks9WLuzhn
2020-03-02 06:52:07+00:00,seija_seija,"Muutos terveydenhuollossa on käynnissä. Hyrylän terveysasemalla valtaosa potilasta hoidetaan nykyään ilman, että potilas tulee vastaanotolle. Tavoite on, että noin 70 prosenttia asioista hoituisi etänä. #muutos #terveydenhuolto #etävastaanotto #sote https://t.co/AqD1BEggsu"
2020-03-02 06:02:15+00:00,mlyytikai,"Jonoton #terveysasema? ”Perinteinen ajanvaraus lopetettiin, koska se todettiin toiminnaksi, joka ei hyödytä potilasta”. Tästä mallista kuullaan lisää toukokuussa #tervesos tapahtumassa https://t.co/Brei6O39PU #tulevaisuudensote #etävastaanotto #papata"
2020-03-01 07:15:47+00:00,AnnetteKainu,"@aronkyto Näin digitaaliset palvelut toimivat ainakin #Terveystalo - kokenut yleislääkäri hoitaa heti ja loppuun asti ne jotka voi hoitaa #etävastaanotto ja ohjaa oikeaan palveluun loput, myös #korona kohdalla. Laatua seurataan sairauskertomustiedoista #Laatukirja2019 #parhaissakäsissä"
2020-02-29 06:33:57+00:00,AnnetteKainu,Hengitysinfektioiden leviämisessä yksi keino on ylitse muiden -käsien pesu! #parhaissakäsissä Useimmat infektiot ovat lieviä ja hoituvat kotihoidossa. #etävastaanotto on nopea kanava lääkäriin #Terveystalo #Lääkärichat jos tarvitset neuvoja tai hoitoa https://t.co/LhPioCswXP https://t.co/nuZLHKkvKQ
2020-02-24 14:44:08+00:00,Movendos,Movendoksen toteuttama ajanvaraus on nyt ensimmäistä kertaa toteutettu myös venäjäksi. Medfin-lääkärikeskus on ottanut käyttöön palvelua sujuvoittavat oire- ja tarvepohjaisen sähköisen ajanvarauksen sekä etävastaanotto- ja chat-palvelut. #medfin #terveys https://t.co/ItVqsMr3JP
2020-02-18 09:25:14+00:00,mediuutiset,"#Luona satsaa #etävastaanotto´ihin. Julkisella puolella etähoitamista on vasta hiukan raapaistu.
https://t.co/A0dJOilkGc"
2020-02-17 16:23:43+00:00,Emkine2,"Toiset tapaamisen syyt soveltuvat paremmin etävastaanotolle kuin toiset. Hyvä, että on valittavana erilaisia kanavia erilaisille asiakkaille #mielenterveys #työkyky #etävastaanotto"
2020-02-17 06:12:20+00:00,seija_seija,"Aina ei tarvitse mennä lääkärin vastaanotolle, lääkärin voi tavata etänä.  HUSIN psykiatriassa perinteisen ja videovälitteisen vastaanoton tuloksissa ei näy juurikaan eroja. Potilaat ovat tyytyväisiä videovastaanottoihin. #etävastaanotto #mielenterveys https://t.co/Bt9WBpTQvQ"
2020-02-17 05:25:22+00:00,Maaninkavaara,"Työntekijöiden #ahdistus ja #stressi voivat vähentyä #etävastaanotto: 

Psykiatri Juha Lehti pitää videovastaanottoa Väli-Amerikasta käsin 

https://t.co/mSqBDIcrJD"
2020-02-14 11:45:39+00:00,Terveyskyla_fi,"Yksittäisiä sosiaalihuoltoon liittyvä digipalveluita on jo olemassa, mutta nyt pilotoimme ensimmäistä sosiaalityön digipalvelua, jossa on samalla alustalla etävastaanotto, viestit, chatti ja tietoa lastensuojeluun asiakkuudesta #digisosiaalityö @phhyky
""https://t.co/uG7gBWdLgA https://t.co/C1H2C29sDl"
2020-02-10 09:12:21+00:00,InterSystemsFi,"”Tavoitteena on vastata kasvaviin asiakasmääriin ja välttää turhat käynnit terveysasemalla.” eHealth #etävastaanotto #luomientarkastus
https://t.co/uC2O7FYqe2"
2020-01-31 14:58:11+00:00,annelahnajarvi,#etävastaanotto’lla yllättäviä haasteita #peilikuva #selfie
2020-01-26 13:33:23+00:00,ArkoSalminen,"@tephei @KirsiVarhila Missä se REK viipyy? Ei ole ainakaan meidän terkkarissa. Asia ei etene, kun @Apotti_hanke sotkee kaiken?

#lääkäripula #etävastaanotto #hus #apotti
@Vantaansote @HUS_uutisoi 
https://t.co/TIElGfJkEk"
2020-01-21 08:45:08+00:00,SaaraHassinen,".⁦@artoleppisaari⁩ kuvasi, miten digitalisaatio etenee terveydenhuollossa. Jo pelkästää sähköinen ajanvaraus, etävastaanotto ja -valmennus lisäävät vaikuttavuutta. Mihin päästäänkään, kun painopiste on ennakoinnissa. ⁦@Movendos⁩ ⁦@HealthtechFi⁩ https://t.co/YVYKwrqzZ9"
2020-01-17 15:30:20+00:00,leikkonen,Reseptin voi uusia vaikka lentokentällä – Lääkärin etävastaanotto kulkee mukana ulkomaille | Mediuutiset https://t.co/V4PbNTYXxk
2020-01-17 14:43:20+00:00,Workgoeshappy,Reseptin voi uusia vaikka lentokentällä – Lääkärin etävastaanotto kulkee mukana ulkomaille https://t.co/OFCb6F9vDw
2020-01-17 05:37:01+00:00,CisionNews_fi,Terveystalon etävastaanotto on matkailijan luottokumppani https://t.co/GIExteqVqf
2020-01-15 13:01:15+00:00,2mitoy,"Viime syksynä Kuntekossa käynnissä ollut Tekoja tiskiin-kampanja huipentui viime marraskuussa gaalaan ja #MunKlinikka etähoitopalvelulle ja sen kehittämistyölle myönnettiin kunniamaininta. Yhdessä teemme hienoja ratkaisuja. #pöytyä #etävastaanotto #
https://t.co/ebQNakuxj1 https://t.co/qiLENNzWpp"
2020-01-08 04:40:35+00:00,AnnetteKainu,Väärinkäyttöpotentiaalia omaavien lääkkeiden määräämisen tulee perustua hyväksytyn hoitokäytännön mukaiseen hoitosuunnitelmaan ja muodostuneeseen hoitosuhteeseen. Siksi emme kirjoita tai uusi näitä lääkkeitä #chat vastaanotoilla ja asiaa myös seurataan. #laatu #etävastaanotto
2020-01-04 08:00:20+00:00,TuulaPutus,"@kaijaoja @jukkakarkkainen @Tehy_ry Tämän pitäisi päteä myös sisäilmasairaisiin. Muokataan työympäristöä sellaiseksi, että työntekijä voi jatkaa tavanomaista työtään. Etävastaanotto ja eLääketiede tarjoavat tähän hyviä vaihtoehtoja. Pienellä investoinneilla saataisiin hyvä tuotto ja parempi elämänlaatu."
2019-12-24 03:42:17+00:00,puhuri,"@SariPykala @martkyll @senjalarsen @VirtanenJorma @JAvensor @Veikkaus_fi Jos tämä on suurin ongelma, niin miksi lääkärin etävastaanotto ja Kelan, poliisin, verottajan yms. videoneuvottelua voisi olla tarjolla jonkun monitoimipelikoneen kautta. Toki suurin osa ilman pelejä. Pelikoneen tulee olla pois näkyvistä  jokapåiväisestä asioinnista yks.suoja."
2019-12-17 08:35:35+00:00,ChristaAhonen,"Lissääntyykö #sairaanhoitaja ’n vastuu ja työmäärä? Kuinka huomioidaan? Näin Helsinki levittää punaista mattoa lääkäreille: 250 euroa lisää palkkaa, ulkomailla toimiva etävastaanotto ja vähemmän sihteerin töitä https://t.co/4KLNW8vFUC"
2019-12-17 05:23:14+00:00,KarriVai,"Helsingin lääkkeitä lääkäripulaan : 250 euroa lisää palkkaa, ulkomailla toimiva etävastaanotto ja vähemmän sihteerin töitä. 

”Olemme tuomassa myös lisää erikoissairaanhoitoa etulinjaan”, Turpeinen sanoo.

https://t.co/5Np0dZqfqD @helsinginsote"
2019-12-17 05:00:17+00:00,JuhoKostiainen,"Kun Helsingissä on pulaa lääkäreistä, voinee kysyä koulutetaanko niitä liian vähän? 

Näin Helsinki levittää punaista mattoa lääkäreille: 250 euroa lisää palkkaa, ulkomailla toimiva etävastaanotto ja vähemmän sihteerin töitä https://t.co/fhH8vQhG2p"
2019-12-17 01:12:51+00:00,anselmonadir,"Näin #Helsinki levittää punaista mattoa lääkäreille: 250 euroa lisää palkkaa, ulkomailla toimiva etävastaanotto ja vähemmän sihteerin töitä 
#HelsinginTerveydenhoitoKriisi 🤔 https://t.co/r2F3BC4mPQ"
2019-12-17 00:02:44+00:00,hsfi,"Näin Helsinki levittää punaista mattoa lääkäreille: 250 euroa lisää palkkaa, ulkomailla toimiva etävastaanotto ja vähemmän sihteerin töitä https://t.co/ScXB8JprHY"
2019-12-16 08:30:02+00:00,MrJaniR,"Teemoina lääkärin kokemus 1. potilaiden osallistumisesta, 2. viranomaisohjauksesta ja 3. digivälineistä (mm. etävastaanotto ja päätöksentuet). #RATTI #tutkimusverkosto @Kelantutkimus @Fimea"
2019-12-11 14:15:11+00:00,dogetalist,Täsmä Työterveys Oy etävastaanotto alkaa 10.30. #Digitalist
2019-12-06 10:20:18+00:00,TinttuS,Näkisin tämän erittäin hyvänä vaihtoehtona vastaanotto käyntien rinnalla #etävastaanotto
2019-12-06 07:17:00+00:00,ouantu,"Tämän malli saattaisi soveltua muillekin erikoisaloille: ""Tyks Psykiatrian potilailla mahdollisuus valita #etävastaanotto tavallisen käynnin sijaan"". #terveydenhoito https://t.co/f83fKwsTFE"
2019-12-05 09:12:17+00:00,TyksAUCS,"Tyks Psykiatrian etävastaanotto helpottaa potilaan arkea: https://t.co/17ATj3gwmn
Åucs Psykiatris distansmottagning underlättar patientens vardag: https://t.co/bZGum9CFkf https://t.co/dW6VVHNumk"
2019-11-28 17:08:07+00:00,smaari,Etävastaanotto mahdollistaa silmälääkärivastaanoton kaikkialla Silmäasema https://t.co/W6RoDIL03k
2019-11-28 10:04:55+00:00,PanuTast,"Hienoa @silmaasema! Mainio esimerkki #terveysteknologia 'n, #optikko 'n ja #silmälääkäri 'n liitosta potilaan parhaaksi @naetoimiala'lla. Silmälääkäri tutkii asiakkaan toiselta puolelta Suomea – Uusi etävastaanotto alkaa https://t.co/GiA45Jc1F6"
2019-11-28 08:49:12+00:00,seututk,#Seututk'lla pilotoidaan etävastaanotto- ja konsultaatiotoimintaa osana @ksshp'n projektia. Tarkoituksena on löytää toimivat etävastaanottoratkaisut sekä perusterveydenhuollon että erikoissairaanhoidon tarpeisiin: https://t.co/aZDPQKEYf7 #osaavaalähipalvelua #asiakkaanparhaaksi https://t.co/hOKX5HRNaV
2019-11-27 06:51:56+00:00,VideoVisit,"Siun Sote ja VideoVisit Oy ovat solmineet yhteistyösopimuksen, joka kattaa kokonaisvaltaisen etähoidon kehittämisen Siun Soten toiminta-alueella Pohjois-Karjalassa.

https://t.co/veKn25dYSx

#etähoito #etävastaanotto #etäkonsultaatio #etädiagnostiikka #sote"
2019-11-21 07:42:57+00:00,jatlaine,"@LindenAki TTH ei ole maksutonta, maksaja on työnantaja. Toisaalta, asiakkaat ovat tyypillisesti terveempiä ja työikäisiä. Jos TTH:ta ei olisi, miltä näyttäisivät terkkarien jonot? Toisaalta, milloin TK:ssa otetaan laajasti käyttöön etävastaanotto, hyvät johtamisperiaatteet ja mittarit?"
2019-11-18 07:13:02+00:00,JarmoKantonen,Hoitaja-avusteinen lääkärin #videovastaanotto yleistyy myös kansansairauksien hoidoissa. #etävastaanotto  https://t.co/pNFDmenY6E
2019-11-17 19:16:29+00:00,tuomo_arcturia,"Oletko #Sote ammattilainen? Tämä webinaari on sinulle,osallistu👍 https://t.co/TRVlYJpKOj
#ArcticHealth
#työhyvinvointi #hoidonohjaus #mobiilisovellus #terveydenhuolto #etävastaanotto #hyvinvointi #terveysteknologia #kela # https://t.co/XXNayrClf2"
2019-11-14 06:00:08+00:00,AnnetteKainu,@KoskiSari @MTVHuSu Kiitos @KoskiSari ja @MTVHuSu - tärkeää asiaa #DiabetesDay #etävastaanotto #omahoito #ravitsemusterapia #OmaTerveys #Terveystalo
2019-11-13 07:51:47+00:00,tuomo_arcturia,Oletko Sote alan ammattilainen? Nyt kannattaa laittaa tämä päivä 19.11 muistiin.Osallistua webinaariimme👍Ilmoittautumislinkki https://t.co/OcgfmBgPLz #ArcticHealth #sote #terveysteknologia #terveydenhuollondigitalisaatio #oys #kela #työhyvinvointi #hyvinvointi #etävastaanotto https://t.co/xn5lDHbTfZ
2019-11-12 06:26:53+00:00,KarriVai,@MiraUunimaki @aronkyto @SoteDigi Niin.Ohjaus koko idean ydin.Avuntarpeen arvioinnin perusteella itsehoito/ajanvaraus/hoitoviesti/etävastaanotto/chat.Olen ymmärtänyt että tämä myös https://t.co/rse0USKJQc &amp; @SoteDigi -roadmapillä
2019-11-12 06:05:06+00:00,MiraUunimaki,"@KarriVai @aronkyto @SoteDigi Mitäpä sitten, kun #omaolo ei ratkaise asiaa. Siihen voisi kytkeytyä hyvin etävastaanotto silloin perään, ellei omaolo ole ratkaissut siten, että ammattilainen tulisi kohdata välittömästi. Kaikkia osatekijöitä tarvitaan tähän savottaan."
2019-11-11 20:42:43+00:00,KarriVai,"@aronkyto @SoteDigi Etävastaanotto,niin vanhanaikaista😉Fokus ratkaisuihin, jotka vapauttavat ammattilaisen tuottavampaan työhön tilanteissa,joissa ongelma ei em. arviota edellytä. Esim. https://t.co/7LFDAg124k Tiesitkö @aronkyto että se on kuntien kehittämä ***valtakuntatason #sote'#digi'palvelu?"
2019-11-11 19:46:00+00:00,KatiKomulainen,@skenemies @Niemelaanna @tuomOikarainen Ja videoyhteys tarvittaessa tai ainakin mahdollisuus lähettää kuva. Lapsella ihottuma - kuva lääkäriasemalle - lääkkeet apteekkiin. Mies haki tullessaan. Meni 5 min. Kaikki tyytyväisiä. Etävastaanotto 💪
2019-11-11 19:11:25+00:00,Maikkuvaan,"@Niemelaanna @salosenminna Vuosaaren ja Malmin tk:lla kokeilussa video- ja etävastaanotto. Tuttu lääkäri somessa kysyi takilla vai ilman. En tiedä kumpaan vaihtoehtoon päätyi. 😊 

Erittäin kannatettavaa! Moni vaiva hoituisi kotisohvalta käsin."
2019-11-08 09:14:47+00:00,Meditapahtumat,"IBD potilaan ohjaus -mitä muutuu. Etävastaanotto, missä, kuinka ja koska ohjaus tapahtuu? Kertoo Tanja Toivonen #IBD19 https://t.co/JFIFhtjoje"
2019-10-31 16:21:57+00:00,anu_autio,"Espoon keskukseen avataan perhekeskuskampus syksyllä 2020: se kokoaa kaikki lapsiperheiden palvelut lähietäisyydelle. Sähköisten palvelujen valikoima laajenee, kun etävastaanotto ja chat-palvelut vakiintuvat ja alueellisesti kokeiltu etäkotihoito laajenee koko Espooseen. #TA2020"
2019-10-28 20:15:32+00:00,TinttuS,Sähköinen asiointi ja etävastaanotot ovat jo nykyisyyttä. #etävastaanotto #sähköinenasiointi @helsinginsote https://t.co/ER6U37gw76
2019-10-28 05:12:27+00:00,TiinaSavolaine2,"""Nyt meillä on enemmän vaihtoehtoja niille asiakkaille, jotka käyttävät mielellään digitaalisia palveluja ja enemmän aikaa niille, jotka eivät käytä”, Virpi kiteyttää.@helsinginsote #etävastaanotto #asiakaskokemus #cx #henkilöstökokemus"
2019-10-17 14:21:38+00:00,LHyssala,"@ITeeriaho @AulaMK Käypäs Lähi-Tapiolassa Harri Ahon luona opintokäynnillä, niin tulet toisiin aatoksiin! Tehokasta ja laadukasta. #etävastaanotto #sote #digitalisaatio"
2019-10-17 08:59:56+00:00,pellonlaidalla,"@ITeeriaho @LHyssala @AulaMK Olen miettinyt, onnistuisiko etävastaanotto psykiatrilta. Ehkä silloin, kun kyse on esim. kuntoutustuen jatkoon tarvittavasta B-lausunnosta ja asia on valmisteltu hyvin. Monessa muussa asiassa haluaisin kuitenkin nähdä potilaan kasvot ja eleet tarkkaan, läheltä."
2019-10-17 08:29:12+00:00,ITeeriaho,"@LHyssala @AulaMK Etävastaanotto ei varsinaisesti säästä lääkärin työaikaa, sama aika menee asian hoitamiseen, oli se potilas paikalla livenä tai videon välityksellä. Potilaan vaivaa voi kyllä säästää. Sähköinen asiointi voi helpottaa (esim seulovat kyselyt) mutta ei kaikille kohderyhmille sovi."
2019-10-10 16:27:40+00:00,YlitaloHeli,Etävastaanotto ja ajanvaraus on pian mahdollista: Keskussairaala avasi uuden sähköisen palvelun https://t.co/1OtHE8rUP5
