Päivämäärä,Käyttäjätunnus,Aihe,Twiitti,Suodatettu_Twiitti,Twiitti_englanniksi,Tunneluku,Tunneluokka
2019-11-07,EWeiste,A4,@IlomakiSakari Milloin ja miten potilaat kutsuvat yleislääkäreitä osallistumaan etäkonsultaatioon? @TampereUni @tyoterveys #digiterveys #asiakasosallisuus @TayWRD2019 https://t.co/WfTWw62s3N,@ilomakisakari milloin miten potilas kutsuvat yleislääkäre osallistua etäkonsultaatio @tampereuni digiterveys asiakasosallisuus @taywrd2019 _ url _,@IlomakiSakari When and how do patients invite general practitioners to participate in a remote consultation? @TampereUni @tyoterveys #digiterveys #customer loyalty @TayWRD2019 https://t.co/WfTWw62s3N,0.6249,positiivinen
2019-11-04,Workgoeshappy,A4,.@_pekko_ @digiterveys : Elämän osa-alueet kuntoon https://t.co/rtiBcxrsKs @HRviesti,.@_pekko _ @digiterveys elämä osa-alueet kunto _ url _ @hrviesti,.@_pekko_ @digiterveys : Fix the aspects of life https://t.co/rtiBcxrsKs @HRviesti,0.0,neutraali
2019-10-30,TyoterveysFinla,A4,"Asiakkaidemme on nyt mahdollista saada kauttamme Digiterveys®-valmennusta, josta on hyötyä sekä työntekijälle että työnantajalle. Käy lukemassa lisää blogistamme: https://t.co/uFKQFvPHjq #työterveys #työhyvinvointi @digiterveys #digiterveys",asiakkaidemme nyt mahdollinen saada kauttamme digiterveys ® -valmennusta hyöty työntekijä työnantaja käy lukema lisätä blogistamme _ url _ työterveys työhyvinvointi @digiterveys digiterveys,"It is now possible for our customers to receive Digiterveys® training through us, which is beneficial for both the employee and the employer. Read more on our blog: https://t.co/uFKQFvPHjq #työterveys #työhyvinvointi @digiterveys #digiterveys",0.4404,positiivinen
2019-10-29,AstaWallenius,A4,"Mehiläinen hakee kv. markkinoilta vahvaa kasvua #digiterveys ratkaisuissa. Sovellus on käytössä myös Suomessa muutamassa julkisen terveydenhuollon  toimipisteessä

”Meillä on myös vahvaa osaamista digipalveluja tukevista tehokkaista prosesseista""#vienti #kasvu #kokonaisratkaisut","mehiläinen hakea kv markkinoilta vahva kasvu digiterveys ratkaisuissa sovellus käyttö myös suomi julkinen terveydenhuolto toimipisteessä myös vahva osaaminen digipalvelu tukevista tehokkaista prosesseista""#vienti kasvu kokonaisratkaita","Mehiläinen is applying for strong growth from the market in #digitalhealth solutions. The application is also in use in Finland in a few public healthcare offices

""We also have strong expertise in effective processes that support digital services"" #vienti #kasvu #kokonaisratkaisut",0.9403,positiivinen
2019-10-28,AnnetteKainu,A4,"Nyt on haku auki meille huipputiimiin, oletko sinä Tulevaisuuden digihoitaja? Meillä on sinulle töitä kivassa ja kasvavassa porukassa - klikkaa hakemuksesi jo tänään! #Terveystalo #Digiterveys #HoitajaChat #LääkäriChat #parhaissakäsissä #etävastaanotto 

https://t.co/Zni9nwFNjV",nyt haku auki huipputiimiin oletko tulevaisuus digihoitaja työ kiva kasvavassa porukka klikka hakemuksesi jo tänään terveystalo digiterveys hoitajachat lääkäricha parhaissakäsissä etävastaanotto _ url _,"Now the application is open for our top team, are you the digital nurse of the future? We have a job for you in a nice and growing team - click your application today! #Terveystalo #Digiterveys #NurseChat #DoctorChat #besthands #remotereception

https://t.co/Zni9nwFNjV",0.68,positiivinen
2019-10-11,KomulainenSilja,A4,Digiterveys työterveyshoitajapäivillä. Etäpalvelut kiinnostivat osallistujia #terveystalo https://t.co/bBGodqG3Aj,digiterveys työterveyshoitajapäivillä etäpalvelu kiinnostaa osallistuja terveystalo _ url _,Digital health at occupational health nurse days. Remote services interested the participants #terveystalo https://t.co/bBGodqG3Aj,0.4019,positiivinen
2015-11-12,Muumimamma,A4,"Terveyssormus Oura keräsi 1,6 miljoonaa - Mukana Mårten Mickos ja Supercell-sijoittaja #digiterveys https://t.co/cDQa3s10vV",terveyssormus oura kerätä mårten mickos supercell-sijoittaja digiterveys _ url _,Health ring Oura raised 1.6 million - Featuring Mårten Mickos and Supercell investor #digiterveys https://t.co/cDQa3s10vV,0.0,neutraali
2019-09-03,AnnetteKainu,A4,#Terveystalo #Etävastaanotto videovastaanotto demossa #oloapteekki avajaisissa #HyvänOlonTila. Ihan huipputiimi vauhdissa! #Digiterveys https://t.co/l1FJ7aaP5u,terveystalo etävastaanotto videovastaanotto demossa oloapteekki avajaisi ihan huipputiimi vauhdissa digiterveys _ url _,#Terveystalo #Etävastaanotto video reception in demo #oloapteekki at the opening #HyvänOlonTila. A top team on the move! #DigitalHealth https://t.co/l1FJ7aaP5u,0.2714,neutraali
2019-08-07,MerjaHeinonen,A4,Tulipa tässä junassa istuessa sähköpostien lukemisen lisäksi hoidettua terveysasoita. Reseptien voimassaolon tsekkaus ja parin vanhentuneen uusiminen chat-yhteydellä. #digitalisaatio #digiterveys #digiarkeen,tulipa juna istuessa sähköposta lukeminen hoidettua terveysaso reseptien voimassaolo tsekkaus vanhentuneen uusiminen chat-yhteydellä digitalisaatio digiterveys digiarkeen,"While sitting on this train, in addition to reading e-mails, I also took care of my health. Checking the validity of prescriptions and renewing a couple of expired ones with a chat connection. #digitalisation #digital health #digiarkeen",0.4939,positiivinen
2019-07-22,RauhalaMarko,A4,"#mielenterveys on alue, jossa #tekoaely voi kirjaimellisesti pelastaa ihmishenkiä. Analysoimalla sananvalintoja ja emojita viesteissä tai puhetapoja #AI voi auttaa #depression diagnosoimisessa ja ennakoida #itsemurhia. #sote #digiterveys 
https://t.co/EmiXmwqm9E",mielenterveys alue tekoaely kirjaimellisesti pelastaa ihmishenki analysoimalla sananvalinto emojita viesteissä puhetapo ai auttaa depressio diagnosoimisessa ennakoida itsemurhia sote digiterveys _ url _,"#mentalhealth is an area where #practice can literally save lives. By analyzing word choices and emojis in messages or speech patterns, #AI can help diagnose #depression and predict #suicides. #sote #digitalhealth
https://t.co/EmiXmwqm9E",0.296,neutraali
2019-07-05,FinIsrael,A4,Innovaatioita ja Euroviisuja Israelissa! Kauppa- ja kulttuuripuolen kuulumisia suurlähettiläs Kirsikka Lehto-Asikaisen @klehtoa blogissa: https://t.co/DnUjYbrIXj #digiterveys #älyliikenne # informaatio- ja kommukaatioteknologiat #LookAway,innovaatioita euroviisuja israel kauppa- kulttuuripuoli kuuluminen suurlähettiläs kirsikka lehto-asikaisen @klehtoa blogissa _ url _ digiterveys älyliikenne informaatio kommukaatioteknologia,Innovations and Eurovision in Israel! News from the trade and culture side in ambassador Kirsikka Lehto-Asikainen's @klehtoa blog: https://t.co/DnUjYbrIXj #digiterveys #älyliikenne # information and communication technologies #LookAway,0.0,neutraali
2019-06-28,digiterveys,A4,https://t.co/im6sXUCIMA ja Finla Työterveys Oy ovat solmineet lisenssisopimuksen Digiterveys®-ohjelman tuottamisesta Finlan Työterveys Oy:n asiakkaille valtakunnallisesti. https://t.co/m8TTlgxCI5 https://t.co/mmcICMAoiS,_ url _ finla työterveys oy solmiä lisenssisopimus digiterveys ® ohjelma tuottamisesta finla työterveys oy asiakkaille valtakunnallisesti _ url _ _ url _,https://t.co/im6sXUCIMA and Finla Työterveys Oy have entered into a license agreement to produce the Digiterveys® program for customers of Finla Työterveys Oy nationwide. https://t.co/m8TTlgxCI5 https://t.co/mmcICMAoiS,0.4939,positiivinen
2019-06-27,KotilaJaana,A4,Huikeeta @aivotalo #digiterveys,huikeeta @aivotalo digiterveys,Awesome @aivotalo #digitalhealth,0.6249,positiivinen
2019-06-27,aivotalo,A4,"Aivotalo ylpeänä esittelee digihoitopolun Parkinsonin tautia sairastaville. #Digihoitopolku on rakennettu yhdessä potilaiden kanssa. Yhteistyössä on voimaa 💪🏼 Lue lisää: https://t.co/ZXBgihbIww
#aivotalo #terveyskylä #potilas #digiterveys @Parkinsonliitto https://t.co/hzYSxCeUE8",aivotalo ylpeä esitellä digihoitopolu parkinson tauti sairastava digihoitopolku rakentaa yhdessä potilais yhteistyössä voima _ emoji__emoji _ lukea lisää _ url _ aivotalo terveyskylä potilas digiterveys @parkinsonliitto _ url _,"Aivotalo proudly presents a digital treatment path for people with Parkinson's disease. #Digihoitopolku has been built together with patients. There is strength in cooperation 💪🏼 Read more: https://t.co/ZXBgihbIww
#aivotalo #terveyskylä #patient #digitalhealth @Parkinsonliitto https://t.co/hzYSxCeUE8",0.7783,positiivinen
2019-06-14,BusinessFinland,A4,HIMSS &amp; Health 2.0 European Conference Helsingissä kävijäennätykseen – ”Yhteistyön ja tulevaisuustekemisen riemuvoitto” #terveysteknologia #digiterveys #digitalisaatio #finlandhealth https://t.co/sJWYs1Tk6w,himss amp health european conference helsinki kävijäennätyknen yhteistyö tulevaisuustekeminen riemuvoitto terveysteknologia digiterveys digitalisaatio finlandhealth _ url _,"HIMSS & Health 2.0 European Conference in Helsinki to a visitor record - ""Joyful victory of collaboration and future-making"" #terveysteknologiia #digiterveys #digitalisaatio #finlandhealth https://t.co/sJWYs1Tk6w",0.5994,positiivinen
2019-06-12,Tietoevryfi,A4,"Sosiaali- ja terveydenhuollossa datan avulla voidaan luoda uusia innovaatioita ja parempaa palvelua. Lue lisää käytännön esimerkeistä https://t.co/gM4nk3paOe
 tai vieraile #HIMSSEurope19 ständillämme. #analytiikka #digiterveys #intelligenwellbeing https://t.co/A2xSQmpFdk",sosiaali- terveydenhuollo data apu luoda uusi innovaatio hyvä palvelu lukea lisää käytäntö esimerkeis _ url _ vieraile himsseurope19 ständillämme analytiikka digiterveys _ url _,"In social and health care, data can be used to create new innovations and better service. Read more about practical examples https://t.co/gM4nk3paOe
 or visit our #HIMSSEurope19 booth. #analytics #digitalhealth #intelligenwellbeing https://t.co/A2xSQmpFdk",0.802,positiivinen
2019-06-12,DigiOsallisuus,A4,Go @Terveyskyla_fi . Hieno palvelu valloittaa maailmaa #terveyskylä #digitalhealth #digiterveys,go @terveyskyla_fi hieno palvelu valloittaa maailma terveyskylä digitalhealth digiterveys,Go @Terveyskyla_fi. A great service conquers the world #terveyskylä #digitalhealth #digiterveys,0.6249,positiivinen
2019-06-09,Tietoevryfi,A4,"Sosiaali- ja terveydenhuollossa datan avulla voidaan luoda uusia innovaatioita ja parempaa palvelua. Lue lisää käytännön esimerkeistä https://t.co/gM4nk3paOe
 tai vieraile #HIMSSEurope19 ständillämme. #analytiikka #digiterveys #intelligenwellbeing https://t.co/pvEABiUal4",sosiaali- terveydenhuollo data apu luoda uusi innovaatio hyvä palvelu lukea lisää käytäntö esimerkeis _ url _ vieraile himsseurope19 ständillämme analytiikka digiterveys _ url _,"In social and health care, data can be used to create new innovations and better service. Read more about practical examples https://t.co/gM4nk3paOe
 or visit our #HIMSSEurope19 booth. #analytics #digitalhealth #intelligenwellbeing https://t.co/pvEABiUal4",0.802,positiivinen
2019-06-06,AnnetteKainu,A4,"Uudella #Terveystalo #Etävastaanotto sovelluksella pääset lääkäriin ilman ajanvarausta todella nopeasti - ja nyt myös videolla! Etävastaanotolle pääset 24/7  mistä tahansa, myös lomamatkalta!  🛫🏖☀️😎 #eHealth #Digiterveys #loma #kesä #chat #yleislääkäri #päivystys https://t.co/NMFAD1jCBo",uudella terveystalo etävastaanotto sovellukse pääset lääkäriin ajanvaraunen todella nopeasti nyt myös videolla etävastaanotolle päänen tahansa myös lomamatkalta _ emoji__emoji__emoji_️_emoji _ ehealth digiterveys loma kesä yleislääkäri päivystys _ url _,"With the new #Terveystalo #Etävastaanotto application, you can see a doctor without an appointment very quickly - and now also on video! You can access the remote reception 24/7 from anywhere, even when on vacation! 🛫🏖☀️😎 #eHealth #Digiterveys #hola #kesä #chat #general practitioner #on-call https://t.co/NMFAD1jCBo",0.0,neutraali
2019-06-03,BusinessFinland,A4,Nyt tutustumaan Malesian markkinamahdollisuuksiin: Uutta #digiterveys-bisnestä tarjolla. Lue lisää ja ilmoittaudu 25.6. webinaariin https://t.co/2vK8lS9VEQ,nyt tutustua malesia markkinamahdollisuus uutta digiterveys-bisnestä tarjolla lukea lisää ilmoittaudu 25.6. webinaariin _ url _,Now to get to know Malaysia's market opportunities: New #digitalhealth business available. Read more and register on 25.6. to the webinar https://t.co/2vK8lS9VEQ,0.3818,neutraali
2019-05-24,AstaWallenius,A4,"Tämän päivän tutkimus- &amp; innovaatiotoiminta luo pohjaa #tulevaisuus #hyvinvointi

🇫🇮 voi EU-edelläkävijänä vauhdittaa datan #toisiokäyttö #digiterveys #hyteairo sekä terveysalan poikkihallinnollista &amp; #publicprivatepeople TKI yhteistyötä

#kestäväkasvu #kasvustrategia #EU2019FI",päivä tutkimus amp innovaatiotoiminta luoda pohja tulevaisuus hyvinvointi 🇫 🇮 eu-edelläkävijänä vauhditta data toisiokäyttö digiterveys hyteairo terveysata poikkihallinnollista amp publicprivatepeople tki yhteistyö kestäväkasvu kasvustrategia eu2019fi,"Today's research & innovation activities lay the foundation #future #wellbeing

🇫🇮 can, as an EU forerunner, accelerate data #secondary use #digiterveys #hyteairo as well as cross-administrative & #publicprivatepeople R&D cooperation in the health sector

#sustainablegrowth #growthstrategy #EU2019FI",0.5719,positiivinen
2019-05-23,katri_anna,A4,#digiterveys ennaltaehkäisevänä hoitokeinona - mielestäni tunnistettavissa hyötyjä myös sosiaalipuolelle #tervesos2019 https://t.co/Zli73b8CkQ,digiterveys ennaltaehkäisevänä hoitokeino mieli tunnistettavi hyöty myös sosiaalipuole _ url _,#digiterveys as a preventive treatment - I think there are recognizable benefits on the social side as well #tervesos2019 https://t.co/Zli73b8CkQ,0.5719,positiivinen
2019-05-21,Muumimamma,A4,Aihetta henkseleiden paukutteluun: Suomi Paviljongissa esittäytyy yli 70 suomalaista #digiterveys'yritystä kansainväliselle yleisölle #smartlifefinland #personalizedhealthfinland #himmseurope2019 #health2con,aihet henksele paukuttelu suomi paviljongi esittäytyä yli suomalainen digiterveys'yritystä kansainvälise yleisö smartlifefinland personalizedhealthfinland himmseurope2019 health2con,A reason to bang your braces: More than 70 Finnish #digitalhealth companies will be presented to an international audience at the Finland Pavilion #smartlifefinland #personalizedhealthfinland #himmseurope2019 #health2con,0.0,neutraali
2019-05-18,AstaWallenius,A4,"#Diagnostiikka #digiterveys , #lääkekehitys, kestävä #täsmälääketiede... 

Yliopistojen saaman @suomenakatemia #profi5-rahoituksen käyttösuunnitelmissa näkyy  monitieteisyys ja yhteistyö 👍🇫🇮

@UniOulu @UniTurku @aboakademi @UniEastFinland @helsinkiuni @TampereUni

#vaikuttavuus",diagnostiikka digiterveys lääkekehitys kestävä täsmälääketiede yliopistojen saama @suomenakatemia profi5-rahoitus käyttösuunnitelm näkyä monitieteisyys yhteistyö _ emoji _ 🇫 @unioulu @uniturku @aboakademi @unieastfinland @helsinkiuni @tampereuni vaikuttavuus,"#Diagnostics #digital health, #pharmaceutical development, sustainable #precision medicine...

Multidisciplinarity and cooperation are reflected in the plans for the use of the @suomenakatemia #profi5 funding received by the universities 👍🇫🇮

@UniOulu @UniTurku @aboakademi @UniEastFinland @helsinkiuni @TampereUni

#influence",0.0,neutraali
2019-11-12,InterSystemsFi,A4,".@EHelselNorge (EHealth in Norway), johtava #digiterveys-konferenssi Norjassa Oslossa käynnissä. Osastollamme #HealthShare herättää kiinnostusta, ja keskeinen keskusteluteema tänään #yhteentoimivuus.  Paikalla täällä myös huomenna! #interoperability #EHiN https://t.co/gnTfDMDTwy",ehealth in norway johtava digiterveys-konferenssi norja oslo käynti osastollamme healthshare herättää kiinnostus keskeinen keskusteluteema tänään yhteentoimivuus paikka täällä myös huomenna ehin _ url _,".@EHelselNorge (EHealth in Norway), the leading #digitalhealth conference in Norway, underway in Oslo. At our booth, #HealthShare arouses interest, and the key topic of discussion today is #cooperation. Also here tomorrow! #interoperability #EHiN https://t.co/gnTfDMDTwy",0.5093,positiivinen
2020-09-23,EWeiste,A4,Videovälitteisen vuorovaikutuksen haasteita voidaan ratkoa pilkkomalla monimutkaiset toimintakokonaisuudet pienempiin osiin ja sanallistamalla omaa toimintaa @IlomakiSakari @TampereUni #digiterveys #digisote @tyoterveys https://t.co/isHUia8I6X,videovälitteisen vuorovaikutus haaste ratkoa pilkkoma monimutkainen toimintakokonaisuus pienempiin osiin sanallistamalla oma toiminta @ilomakisakari @tampereuni digiterveys @tyoterveys _ url _,The challenges of video-mediated interaction can be solved by breaking down complex activities into smaller parts and verbalizing your own activities @IlomakiSakari @TampereUni #digiterveys #digisote @tyoterveys https://t.co/isHUia8I6X,0.34,neutraali
2019-11-14,AnnetteKainu,A4,"Tänään #videovastaanotto ja #omahoito esillä @MTVHuSu. Tärkeää asiaa #diabetes korkealaatuisen hoidon #saavutettavuus, #hoitosuunnitelma ja #asiantuntija - #Digiterveys #Terveystalo on nykyaikaa! #OmaValmentaja #RavitsemusSparri #OmaTerveys",tänään videovastaanotto omahoito esillä tärkeää asia diabetes korkealaatuinen hoito saavutettavuus hoitosuunnitelma asiantuntija digiterveys terveystalo nykyaika omavalmentaja ravitsemussparri omaterveys,"Today #video reception and #self-care featured @MTVHuSu. Important thing #diabetes high-quality treatment #accessibility, #care plan and #specialist - #Digiterveys #Terveystalo is the modern age! #OmaValmentaja #RavitsemusSparri #OmaTerveys",0.6476,positiivinen
2020-01-03,InterSystemsFi,A4,"#Digiterveys-trendit kuluvalle vuodelle listattu. Listalla mukana mm. roolien sekoittuminen.
https://t.co/IR2k1NyECD",digiterveys-trendit kuluva vuosi listata listalla mm. rooli sekoittuminen _ url _,"#Digiterveys trends for the current year listed. The list includes e.g. mixing of roles.
https://t.co/IR2k1NyECD",0.0,neutraali
2020-09-16,IlomakiSakari,A4,"Järjestämme 23.9. verkkoseminaarin sote-alan digitalisaatioon liittyen. Ilmoittautumisaikaa vielä perjantaihin asti.
#digiterveys #digisote @TampereUni @tyoterveys @TSRahasto 
https://t.co/J06DRYed9p",järjestämme verkkoseminaari sote-alan digitalisaatio liittyä ilmoittautumisaikaa vielä perjanta digiterveys @tampereuni @tyoterveys @tsrahasto _ url _,"We organize 23.9. webinar related to the digitalization of the social security sector. You still have until Friday to register.
#digiterveys #digisote @TampereUni @tyoterveys @TSRahasto
https://t.co/J06DRYed9p",0.34,neutraali
2020-09-12,AstaWallenius,A4,"@HendolinMinna @perttilukander @nokia .@oys2030 @OuluHealth yksi maailman ensimmäisistä #5G terveysalan kehittämis- ja testausympäristöistä

Suomeen kaivattaisiin myös @nhsx kaltaista toimijaa #digiterveys #digihoiva #terveysAI. #hyteairo vie eteenpäin mutta ei yksin riitä, olisiko @sotedigi @THLorg vai uusi rooli?",@hendolinminna @perttilukander @nokia .@oys2030 @ouluhealth maailma ensimmäis g terveysata kehittäminen testausympäristöis suomi kaivattaisiin myös @nhsx kaltainen toimija digiterveys digihoiva hyteairo viedä eteenpäin yksin riittää @sotedigi @thlorg uusi rooli,"@HendolinMinna @perttilukander @nokia .@oys2030 @OuluHealth one of the world's first #5G health development and testing environments

Finland would also need an operator like @nhsx #digiterveys #digihoiva #terveysAI. #hyteairo moves forward but alone is not enough, would @sotedigi be @THLorg or a new role?",-0.1901,neutraali
2020-09-09,AstaWallenius,A4,"@VilleValovirta Ovatko 🇫🇮 toimijat verkottuneita selvityksen teettäneeseen säätiöön &amp; toimijoihin joiden kautta tietoa haettiin, ja mikä sen merkitys on?
Selvittäjät arvioivat löytäneensä 10% ilmastoon vaikuttavista potentiaalisista hankkeista.

Elvytyspakettiin toivottavasti myös #digiterveys?",@villevalovirta ovatko 🇮 toimija selvitys teettäneese säätiö amp toimijo tieto haettiin merkitys selvittäjä arvioida löytänee ilmasto potentiaalisista hanke elvytyspakettiin toivottavasti myös digiterveys,"@VilleValovirta Are the actors in 🇫🇮 connected to the foundation that commissioned the survey & the actors through whom the information was sought, and what is its significance?
The surveyors estimate that they have found 10% of the potential projects affecting the climate.

I hope #digitalhealth will also be included in the recovery package?",0.6553,positiivinen
2020-08-31,Energiatutka,A4,@Maaninkavaara @marileenat Löytyisikö #digitalisaatio*sta ratkaisu? #digiterveys #myData #5G #rakennuskluster,@maaninkavaara @marileenat löytyisikö digitalisaatio*sta ratkaisu digiterveys mydata g rakennuskluster,@Maaninkavaara @marileenat Would there be a solution to #digitalization*? #digiterveys #myData #5G #building cluster,0.3182,neutraali
2020-08-21,Energiatutka,A4,@MarkusVinnari @MariPantsar Miten olisi #eettinenvakuuttaminen? #vakuutusmaailam #ruoka #terveys #EU #riskienhallinta #digiterveys #digitalisaatio,@markusvinnari @maripantsar miten eettinenvakuuttaminen vakuutusmaailam ruoka terveys eu riskienhallinta digiterveys digitalisaatio,@MarkusVinnari @MariPantsar How about #ethicalinsurance? #vakuutusmaailam #food #health #EU #risk management #digital health #digitalisation,-0.2732,neutraali
2020-08-13,AstaWallenius,A4,"Eli mikään ylläluetelluista ei ole tutkimuslaitos, vaikka keskeinen rooli alan yritysten kanssa #tutkimus- &amp; #innovaatio-yhteistyössä mm. #Digiterveys #diagnostiikka #terveysteknologi #rokotekehitys #lääkekehitys #ennaltaehkäisy #kuntoutus kehittämisessä https://t.co/MBiaIulEIL",ylläluetelluis tutkimuslaitos keskeinen rooli ala yritys tutkimus amp innovaatio-yhteistyössä mm. digiterveys diagnostiikka terveysteknologi rokotekehitys lääkekehitys ennaltaehkäisy kuntoutus kehittäminen _ url _,"In other words, none of the above is a research institute, even though it plays a key role in #research & #innovation cooperation with companies in the field, e.g. #Digiterveys #diagnostiikka #terveysteknologi #rokotekheytsih #läkekehehitsya #preventivehkäisy #rehabilitation in development https://t.co/MBiaIulEIL",0.5574,positiivinen
2020-08-11,InterSystemsFi,A4,"#Koronapandemia on osoittanut, että kun sitoutumista ja intohimoa riittää, ihmiset ja teknologia venyvät hienoihin tuloksiin. Christine Chapman kertoo esimerkkejä tästä blogissaan. #digiterveys #terveydenhuolto https://t.co/ToW3QUOZC4",koronapandemia osoittaa sitoutuminen intohimoa riittää ihminen teknologia venyvät hienoihin tulos christine chapman kertoa esimerkki blogi digiterveys terveydenhuolto _ url _,"#Koronapandemia has shown that when there is enough commitment and passion, people and technology stretch to great results. Christine Chapman tells examples of this in her blog. #digitalerveys #terveydenhuolto https://t.co/ToW3QUOZC4",0.8658,positiivinen
2020-08-07,inkakos,A4,"Löydösten äärellä ollaan Vetävä @lauraseppanen1 ja Digiterveys @koivisto_tiina -hankkeissa ja tutkimusseikkailun alussa TeKeT @AnnaLeenaKurki, Turti @HenriikkaKan ja Empatia @EveliinaSaari - hankkeissa. Kiikarit ja kompassi on viritetty @tyoterveys !",löydösten vetävä @lauraseppanen1 digiterveys @koivisto_tiina -hankkeissa tutkimusseikkailu alku teket @annaleenakurki turti @henriikkakan empatia @eveliinasaari hankkei kiikari kompassi virittää @tyoterveys,"We are on the edge of discoveries in the Vetävä @lauraseppanen1 and Digiterveys @koivisto_tiina projects and at the beginning of the research adventure in the TeKeT @AnnaLeenaKurki, Turti @HenriikkaKan and Empatia @EveliinaSaari projects. Binoculars and compass are tuned @tyoterveys !",0.3802,neutraali
2020-07-08,joonaslinkola,A4,Viro käyttää 1% budjetistaan teknologian kehittämiseen ja uudet digiratkaisut maksavat itsensä takaisin yleensä neljässä kuukaudessa. #digiterveys https://t.co/RSYM7UoZdz,viro käyttää budjetista teknologia kehittäminen uusi digiratkaisu maksaa takaisin yleensä neljässä kuukausi digiterveys _ url _,"Estonia spends 1% of its budget on technology development, and new digital solutions usually pay for themselves in four months. #digitalhealth https://t.co/RSYM7UoZdz",0.0772,neutraali
2020-07-01,FSfTeHP,A4,"Sote-uudistuksen alueellisen valmistelun hankkeet vauhdittavat myös digiterveys-palveluja #ehealth
https://t.co/4MXHJp3cKa",soteuudistukse alueellinen valmistelu hankkeet vauhdittavat myös digiterveys-palveluja ehealth _ url _,"The projects for the regional preparation of the social security reform also speed up digital health services #ehealth
https://t.co/4MXHJp3cKa",0.34,neutraali
2020-05-20,AstaWallenius,A4,"Hyvää #kliinisentutkimuksenpäivä'ä niin tutkijalähtöistä, teollisuuden #lääketutkimus #lääkekehitys kuin #terveysteknologia #digiterveys tutkiville ja kehittäville. Erityisesti niille kansalaisille joiden panosta ilman hoidot eivät kehittyisi #tukitutkimukselle #annatkoluvan",hyvä kliinisentutkimuksenpäivä'ä niin tutkijalähtöinen teollisuus lääketutkimus lääkekehitys terveysteknologia digiterveys tutkivi kehittävi erityisesti kansalainen pano hoito kehittya tukitutkimukse annatkolua,"Happy #clinicalstudyday to both researcher-oriented, industrial #medical research #medical development as well as #health technology #digital health researchers and developers. Especially for those citizens without their contribution the treatments would not develop #tukiktuikmalle #annatkoluvan",0.7003,positiivinen
2020-04-15,Muumimamma,A4,Näitä uutisia on ilo kertoa: suomalaiset yritykset pärjäävät tiukassa EIC-rahoituskilvassa: Suomalainen @Precordior sai 2 miljoonaa euroa EIC-tukea sydänsairauksia tunnistavan älypuhelinsovelluksen kehittämiseen #H2020 #digiterveys https://t.co/FfmL7kwCtt,uutinen ilo kertoa suomalainen yritys pärjätä tiukassa eicrahoituskilva suomalainen @precordior saada euro eic-tukea sydänsairaus tunnistaa älypuhelinsovelluknen kehittäminen digiterveys _ url _,It's a pleasure to share this news: Finnish companies succeed in the tight EIC funding race: Finland's @Precordior received 2 million euros in EIC support for the development of a smartphone app that detects heart diseases #H2020 #digiterveys https://t.co/Ffml7kwCtt,0.8957,positiivinen
2020-04-08,AstaWallenius,A4,".@EUkomissio on tänään julkistanut jäsenmaille työkalupakin liittyen mobiiliteknologian ja - datan hyödyntämiseen koronan kaadossa #covid19fi #tartuntaketjut #digiterveys #sotedigi 

https://t.co/HkWuUuki6Q",tänään julkistaa jäsenmaille liittyä mobiiliteknologia data hyödyntäminen korota kaado tartuntaketju digiterveys sotedigi _ url _,".@EUcommissio has today announced a toolkit for member states regarding the use of mobile technology and data in the wake of the corona #covid19fi #tartuntaketjut #digiterveys #sotedigi

https://t.co/HkWuUuki6Q",0.0,neutraali
2020-03-19,LapinAMK,A4,"@thomasdj 3 koulutusta on kokonaan virtuaalisia alun startin jälkeen: Digiajan palvelujohtaminen, Tiedolla johtaminen ja Digiterveys ja hyvinvointiteknologia. MBA:ssa on lähiviikko Torniossa kerran lukukaudessa. Muissa on jonkin verran kampuspäiviä Kemissä tai Rollossa. /Heli viestinnästä",@thomasdj koulutus kokonaan virtuaalisi alun startti digiaja palvelujohtaminen tiedolla johtaminen digiterveys hyvinvointiteknologia mba:ssa lähiviikko torniossa kerran lukukaud verran kampuspäivä kem rollo viestinnä,"@thomasdj 3 trainings are completely virtual after the initial start: service management in the digital age, management with data and digital health and wellness technology. MBA has the next week in Tornio once a semester. Others have some campus days in Kemi or Rollo. /Heli about communication",0.4404,positiivinen
2020-03-16,LapinAMK,A4,"Lapin AMKn uusista YAMK-kou­lu­tuk­sis­ta val­mis­tuu data- ja di­gi­osaa­jia: 
🔹Digitaalisten terveyspalvelujen ja hyvinvointiteknologian asiantuntija 
🔹Tiedolla johtamisen asiantuntija 
#masterschool #YAMK #ehealth #digiterveys #tiedollajohtaminen
https://t.co/S3rPnERKMT",lappi amkn uusi yamk-kou­lu­tuk­sis­ta val­mis­tua data di­gi­osaa­ja _ emoji_digitaalinen terveyspalvelu hyvinvointiteknologia asiantuntija _ emoji_tiedolla johtaminen asiantuntija masterschool ehealth digiterveys tiedollajohtaminen _ url _,"Data and digital experts graduate from the new YAMK trainings of Lapland AMK:
🔹Expert in digital health services and wellness technology
🔹Expert in managing with information
#masterschool #YAMK #ehealth #digitalhealth #knowledgemanagement
https://t.co/S3rPnERKMT",0.4404,positiivinen
